GVKEY,LPERMNO,LPERMCO,datadate,fyear,indfmt,consol,popsrc,datafmt,cusip,conm,curcd,fyr,at,costat,fic,mkvalt,prcc_f,sic
110382,86013,34742,20101231,2010,INDL,C,D,STD,294752100,EQUITY ONE INC,USD,12,2681.8640,A,USA,1860.3049,18.1800,6798
110382,86013,34742,20111231,2011,INDL,C,D,STD,294752100,EQUITY ONE INC,USD,12,3219.3420,A,USA,1911.9310,16.9800,6798
110382,86013,34742,20121231,2012,INDL,C,D,STD,294752100,EQUITY ONE INC,USD,12,3502.6680,A,USA,2456.8674,21.0100,6798
110382,86013,34742,20131231,2013,INDL,C,D,STD,294752100,EQUITY ONE INC,USD,12,3354.6590,A,USA,,22.4400,6798
110382,86013,34742,20141231,2014,INDL,C,D,STD,294752100,EQUITY ONE INC,USD,12,3262.2250,A,USA,,25.3600,6798
110382,86013,34742,20151231,2015,INDL,C,D,STD,294752100,EQUITY ONE INC,USD,12,3375.9030,A,USA,3505.2279,27.1500,6798
110387,86073,16089,20101231,2010,INDL,C,D,STD,45767M109,INNOTRAC CORP,USD,12,32.7940,I,USA,18.6485,1.4500,7374
110387,86073,16089,20111231,2011,INDL,C,D,STD,45767M109,INNOTRAC CORP,USD,12,34.3420,I,USA,12.6440,0.9700,7374
110387,86073,16089,20121231,2012,INDL,C,D,STD,45767M109,INNOTRAC CORP,USD,12,44.1920,I,USA,40.1228,3.0500,7374
110529,86062,16101,20101231,2010,INDL,C,D,STD,30049R209,EVOLVING SYSTEMS INC,USD,12,50.4510,A,USA,88.6163,8.3200,7371
110529,86062,16101,20111231,2011,INDL,C,D,STD,30049R209,EVOLVING SYSTEMS INC,USD,12,75.0420,A,USA,82.9632,7.4500,7371
110529,86062,16101,20121231,2012,INDL,C,D,STD,30049R209,EVOLVING SYSTEMS INC,USD,12,36.5930,A,USA,67.8665,5.9600,7371
110529,86062,16101,20131231,2013,INDL,C,D,STD,30049R209,EVOLVING SYSTEMS INC,USD,12,43.1840,A,USA,112.9937,9.7400,7371
110529,86062,16101,20141231,2014,INDL,C,D,STD,30049R209,EVOLVING SYSTEMS INC,USD,12,44.2320,A,USA,109.3011,9.3700,7371
110529,86062,16101,20151231,2015,INDL,C,D,STD,30049R209,EVOLVING SYSTEMS INC,USD,12,50.4290,A,USA,64.8560,5.5000,7371
110533,86034,34759,20101231,2010,INDL,C,D,STD,804137107,SAUER-DANFOSS INC,USD,12,1128.2040,I,USA,1367.5260,28.2500,3590
110533,86034,34759,20111231,2011,INDL,C,D,STD,804137107,SAUER-DANFOSS INC,USD,12,1278.2560,I,USA,1753.7589,36.2100,3590
110533,86034,34759,20121231,2012,INDL,C,D,STD,804137107,SAUER-DANFOSS INC,USD,12,1398.9590,I,USA,2586.1501,53.3700,3590
110566,86026,34751,20101231,2010,INDL,C,D,STD,45768S105,INNOSPEC INC,USD,12,548.3000,A,USA,483.5616,20.4000,2810
110566,86026,34751,20111231,2011,INDL,C,D,STD,45768S105,INNOSPEC INC,USD,12,568.8000,A,USA,646.9574,28.0700,2810
110566,86026,34751,20121231,2012,INDL,C,D,STD,45768S105,INNOSPEC INC,USD,12,579.4000,A,USA,804.7552,34.4900,2810
110566,86026,34751,20131231,2013,INDL,C,D,STD,45768S105,INNOSPEC INC,USD,12,794.7000,A,USA,1125.3183,46.2200,2810
110566,86026,34751,20141231,2014,INDL,C,D,STD,45768S105,INNOSPEC INC,USD,12,999.9000,A,USA,1037.2684,42.7000,2810
110566,86026,34751,20151231,2015,INDL,C,D,STD,45768S105,INNOSPEC INC,USD,12,1030.0000,A,USA,1308.9253,54.3100,2810
110620,86072,16109,20101231,2010,INDL,C,D,STD,G4705A100,ICON PLC,USD,12,949.5380,A,IRL,,21.9000,8731
110620,86072,16109,20111231,2011,INDL,C,D,STD,G4705A100,ICON PLC,USD,12,1035.4670,A,IRL,,17.1100,8731
110620,86072,16109,20121231,2012,INDL,C,D,STD,G4705A100,ICON PLC,USD,12,1202.1080,A,IRL,1673.5671,27.7600,8731
110620,86072,16109,20131231,2013,INDL,C,D,STD,G4705A100,ICON PLC,USD,12,1442.4600,A,IRL,2489.1002,40.4160,8731
110620,86072,16109,20141231,2014,INDL,C,D,STD,G4705A100,ICON PLC,USD,12,1528.8500,A,IRL,3064.8559,50.9900,8731
110620,86072,16109,20151231,2015,INDL,C,D,STD,G4705A100,ICON PLC,USD,12,1718.9030,A,IRL,4270.3143,77.7000,8731
110685,86021,34746,20101231,2010,INDL,C,D,STD,502424104,L-3 COMMUNICATIONS HLDGS INC,USD,12,15451.0000,A,USA,7656.9058,70.4900,3663
110685,86021,34746,20111231,2011,INDL,C,D,STD,502424104,L-3 COMMUNICATIONS HLDGS INC,USD,12,15497.0000,A,USA,6599.9197,66.6800,3663
110685,86021,34746,20121231,2012,INDL,C,D,STD,502424104,L-3 COMMUNICATIONS HLDGS INC,USD,12,13826.0000,A,USA,6929.0531,76.6200,3663
110685,86021,34746,20131231,2013,INDL,C,D,STD,502424104,L-3 COMMUNICATIONS HLDGS INC,USD,12,13988.0000,A,USA,9171.5801,106.8600,3663
110685,86021,34746,20141231,2014,INDL,C,D,STD,502424104,L-3 COMMUNICATIONS HLDGS INC,USD,12,13836.0000,A,USA,10354.3946,126.2100,3663
110685,86021,34746,20151231,2015,INDL,C,D,STD,502424104,L-3 COMMUNICATIONS HLDGS INC,USD,12,12085.0000,A,USA,9337.7943,119.5100,3663
110728,86083,16119,20101231,2010,INDL,C,D,STD,46062X105,INTERPACE DIAGNOSTICS GP INC,USD,12,124.3890,A,USA,151.6811,10.5400,8071
110728,86083,16119,20111231,2011,INDL,C,D,STD,46062X105,INTERPACE DIAGNOSTICS GP INC,USD,12,113.3790,A,USA,94.6629,6.4200,8071
110728,86083,16119,20121231,2012,INDL,C,D,STD,46062X105,INTERPACE DIAGNOSTICS GP INC,USD,12,78.4470,A,USA,113.7416,7.6000,8071
110728,86083,16119,20131231,2013,INDL,C,D,STD,46062X105,INTERPACE DIAGNOSTICS GP INC,USD,12,69.0640,A,USA,72.9677,4.8100,8071
110728,86083,16119,20141231,2014,INDL,C,D,STD,46062X105,INTERPACE DIAGNOSTICS GP INC,USD,12,115.9060,A,USA,27.4962,1.7900,8071
110728,86083,16119,20151231,2015,INDL,C,D,STD,46062X105,INTERPACE DIAGNOSTICS GP INC,USD,12,67.7120,A,USA,8.2133,0.4650,8071
110732,86097,16123,20101231,2010,INDL,C,D,STD,94106B101,WASTE CONNECTIONS INC,USD,12,2915.9840,A,CAN,3137.0435,27.5300,4953
110732,86097,16123,20111231,2011,INDL,C,D,STD,94106B101,WASTE CONNECTIONS INC,USD,12,3328.0050,A,CAN,3675.4911,33.1400,4953
110732,86097,16123,20121231,2012,INDL,C,D,STD,94106B101,WASTE CONNECTIONS INC,USD,12,5076.0260,A,CAN,4156.8120,33.7900,4953
110732,86097,16123,20131231,2013,INDL,C,D,STD,94106B101,WASTE CONNECTIONS INC,USD,12,5064.2520,A,CAN,5391.1846,43.6300,4953
110732,86097,16123,20141231,2014,INDL,C,D,STD,94106B101,WASTE CONNECTIONS INC,USD,12,5250.0310,A,CAN,5454.1002,43.9900,4953
110732,86097,16123,20151231,2015,INDL,C,D,STD,94106B101,WASTE CONNECTIONS INC,USD,12,5121.7980,A,CAN,6892.2163,56.3200,4953
110760,86051,16121,20101231,2010,INDL,C,D,STD,00246W103,AXT INC,USD,12,140.2510,A,USA,332.7959,10.4400,3674
110760,86051,16121,20111231,2011,INDL,C,D,STD,00246W103,AXT INC,USD,12,162.4880,A,USA,134.3657,4.1700,3674
110760,86051,16121,20121231,2012,INDL,C,D,STD,00246W103,AXT INC,USD,12,167.5890,A,USA,91.2435,2.8100,3674
110760,86051,16121,20131231,2013,INDL,C,D,STD,00246W103,AXT INC,USD,12,163.8220,A,USA,85.0991,2.6100,3674
110760,86051,16121,20141231,2014,INDL,C,D,STD,00246W103,AXT INC,USD,12,161.5170,A,USA,91.9436,2.8000,3674
110760,86051,16121,20151231,2015,INDL,C,D,STD,00246W103,AXT INC,USD,12,151.8960,A,USA,80.7190,2.4800,3674
110802,86113,34772,20101231,2010,INDL,C,D,STD,05343P109,AVALON HOLDINGS CORP,USD,12,47.3370,A,USA,10.3826,2.7301,4955
110802,86113,34772,20111231,2011,INDL,C,D,STD,05343P109,AVALON HOLDINGS CORP,USD,12,53.3670,A,USA,11.0211,2.8980,4955
110802,86113,34772,20121231,2012,INDL,C,D,STD,05343P109,AVALON HOLDINGS CORP,USD,12,50.1550,A,USA,14.5271,3.8199,4955
110802,86113,34772,20131231,2013,INDL,C,D,STD,05343P109,AVALON HOLDINGS CORP,USD,12,55.5790,A,USA,19.7756,5.2000,4955
110802,86113,34772,20141231,2014,INDL,C,D,STD,05343P109,AVALON HOLDINGS CORP,USD,12,57.8440,A,USA,9.9639,2.6200,4955
110802,86113,34772,20151231,2015,INDL,C,D,STD,05343P109,AVALON HOLDINGS CORP,USD,12,62.3020,A,USA,7.1877,1.8900,4955
110804,15045,34750,20151231,2015,INDL,C,D,STD,640094207,NEFF CORP,USD,12,653.7270,A,USA,79.5185,7.6600,7350
110807,86033,34758,20100430,2009,INDL,C,D,STD,95766J102,WESTERN ASST HIGH INCM FD II,USD,4,,A,USA,,9.8200,6726
110807,86033,34758,20110430,2010,INDL,C,D,STD,95766J102,WESTERN ASST HIGH INCM FD II,USD,4,,A,USA,,10.0400,6726
110807,86033,34758,20120430,2011,INDL,C,D,STD,95766J102,WESTERN ASST HIGH INCM FD II,USD,4,,A,USA,,10.0900,6726
110807,86033,34758,20130430,2012,INDL,C,D,STD,95766J102,WESTERN ASST HIGH INCM FD II,USD,4,,A,USA,,10.2000,6726
110807,86033,34758,20140430,2013,INDL,C,D,STD,95766J102,WESTERN ASST HIGH INCM FD II,USD,4,,A,USA,,9.3900,6726
110807,86033,34758,20150430,2014,INDL,C,D,STD,95766J102,WESTERN ASST HIGH INCM FD II,USD,4,,A,USA,,8.1500,6726
111000,86048,16130,20101231,2010,INDL,C,D,STD,404609109,HACKETT GROUP INC,USD,12,150.8010,A,USA,144.8261,3.5100,8742
111000,86048,16130,20111231,2011,INDL,C,D,STD,404609109,HACKETT GROUP INC,USD,12,167.4260,A,USA,150.1386,3.7400,8742
111000,86048,16130,20121231,2012,INDL,C,D,STD,404609109,HACKETT GROUP INC,USD,12,153.9210,A,USA,132.9539,4.2800,8742
111000,86048,16130,20131231,2013,INDL,C,D,STD,404609109,HACKETT GROUP INC,USD,12,150.3180,A,USA,186.0143,6.2100,8742
111000,86048,16130,20141231,2014,INDL,C,D,STD,404609109,HACKETT GROUP INC,USD,12,152.7860,A,USA,256.7911,8.7900,8742
111000,86048,16130,20151231,2015,INDL,C,D,STD,404609109,HACKETT GROUP INC,USD,12,160.3790,A,USA,477.4236,16.0700,8742
111064,86196,16133,20101231,2010,INDL,C,D,STD,90385D107,ULTIMATE SOFTWARE GROUP INC,USD,12,249.5570,A,USA,1236.7582,48.6300,7372
111064,86196,16133,20111231,2011,INDL,C,D,STD,90385D107,ULTIMATE SOFTWARE GROUP INC,USD,12,318.8200,A,USA,1710.1814,65.1200,7372
111064,86196,16133,20121231,2012,INDL,C,D,STD,90385D107,ULTIMATE SOFTWARE GROUP INC,USD,12,525.2840,A,USA,2581.4526,94.4100,7372
111064,86196,16133,20131231,2013,INDL,C,D,STD,90385D107,ULTIMATE SOFTWARE GROUP INC,USD,12,598.1940,A,USA,4302.1112,153.2200,7372
111064,86196,16133,20141231,2014,INDL,C,D,STD,90385D107,ULTIMATE SOFTWARE GROUP INC,USD,12,1190.2980,A,USA,4185.1084,146.8150,7372
111064,86196,16133,20151231,2015,INDL,C,D,STD,90385D107,ULTIMATE SOFTWARE GROUP INC,USD,12,1465.5690,A,USA,5629.3194,195.5100,7372
111103,86128,34788,20100930,2010,INDL,C,D,STD,567908108,MARINEMAX INC,USD,9,336.7600,A,USA,155.9219,7.0400,5500
111103,86128,34788,20110930,2011,INDL,C,D,STD,567908108,MARINEMAX INC,USD,9,363.1290,A,USA,145.6526,6.4700,5500
111103,86128,34788,20120930,2012,INDL,C,D,STD,567908108,MARINEMAX INC,USD,9,365.1210,A,USA,189.9239,8.2900,5500
111103,86128,34788,20130930,2013,INDL,C,D,STD,567908108,MARINEMAX INC,USD,9,381.9020,A,USA,287.2612,12.2000,5500
111103,86128,34788,20140930,2014,INDL,C,D,STD,567908108,MARINEMAX INC,USD,9,402.6810,A,USA,407.9722,16.8500,5500
111103,86128,34788,20150930,2015,INDL,C,D,STD,567908108,MARINEMAX INC,USD,9,467.6220,A,USA,341.9460,14.1300,5500
111169,89815,44280,20101231,2010,INDL,C,D,STD,75061P102,RAE SYSTEMS INC,USD,12,72.1070,I,USA,95.8143,1.6100,3829
111179,88341,37716,20101231,2010,INDL,C,D,STD,420476103,HAWTHORN BANCSHARES INC,USD,12,1200.1720,A,USA,38.4764,8.6000,6020
111179,88341,37716,20111231,2011,INDL,C,D,STD,420476103,HAWTHORN BANCSHARES INC,USD,12,1171.1610,A,USA,28.1507,6.0500,6020
111179,88341,37716,20121231,2012,INDL,C,D,STD,420476103,HAWTHORN BANCSHARES INC,USD,12,1181.6060,A,USA,36.2925,7.5000,6020
111179,88341,37716,20131231,2013,INDL,C,D,STD,420476103,HAWTHORN BANCSHARES INC,USD,12,1140.1220,A,USA,61.1510,12.1500,6020
111179,88341,37716,20141231,2014,INDL,C,D,STD,420476103,HAWTHORN BANCSHARES INC,USD,12,1169.7310,A,USA,74.5850,14.2501,6020
111179,88341,37716,20151231,2015,INDL,C,D,STD,420476103,HAWTHORN BANCSHARES INC,USD,12,1200.9210,A,USA,85.6958,15.7500,6020
111486,86121,34782,20100930,2010,INDL,C,D,STD,375916103,GILDAN ACTIVEWEAR INC,USD,9,1321.1920,A,CAN,3408.7777,28.0900,2300
111486,86121,34782,20110930,2011,INDL,C,D,STD,375916103,GILDAN ACTIVEWEAR INC,USD,9,1889.7210,A,CAN,3135.1930,25.8400,2300
111486,86121,34782,20120930,2012,INDL,C,D,STD,375916103,GILDAN ACTIVEWEAR INC,USD,9,1896.4370,A,CAN,3845.5085,31.6800,2300
111486,86121,34782,20130930,2013,INDL,C,D,STD,375916103,GILDAN ACTIVEWEAR INC,USD,9,2043.6510,A,CAN,5648.3114,46.4400,2300
111486,86121,34782,20140930,2014,INDL,C,D,STD,375916103,GILDAN ACTIVEWEAR INC,USD,9,2593.0440,A,CAN,6693.5693,54.7200,2300
111486,86121,34782,20151231,2015,INDL,C,D,STD,375916103,GILDAN ACTIVEWEAR INC,USD,12,2834.2800,A,CAN,6922.3162,28.4200,2300
111491,86189,16144,20100430,2009,INDL,C,D,STD,807864103,SCHOOL SPECIALTY INC,USD,4,1067.8200,A,USA,442.4556,23.4600,5961
111491,86189,16144,20110430,2010,INDL,C,D,STD,807864103,SCHOOL SPECIALTY INC,USD,4,637.5440,A,USA,279.4647,14.8100,5961
111491,86189,16144,20120430,2011,INDL,C,D,STD,807864103,SCHOOL SPECIALTY INC,USD,4,463.5210,A,USA,61.7409,3.2700,5961
111532,86209,16155,20100131,2009,INDL,C,D,STD,418365102,HASTINGS ENTERTAINMENT INC,USD,1,238.8000,I,USA,40.1274,4.2400,5735
111532,86209,16155,20110131,2010,INDL,C,D,STD,418365102,HASTINGS ENTERTAINMENT INC,USD,1,229.6830,I,USA,48.4418,5.5400,5735
111532,86209,16155,20120131,2011,INDL,C,D,STD,418365102,HASTINGS ENTERTAINMENT INC,USD,1,225.4740,I,USA,13.4330,1.6200,5735
111532,86209,16155,20130131,2012,INDL,C,D,STD,418365102,HASTINGS ENTERTAINMENT INC,USD,1,205.9820,I,USA,17.6790,2.1700,5735
111532,86209,16155,20140131,2013,INDL,C,D,STD,418365102,HASTINGS ENTERTAINMENT INC,USD,1,206.6450,I,USA,15.7974,1.9400,5735
111534,86211,16149,20101231,2010,INDL,C,D,STD,594972408,MICROSTRATEGY INC,USD,12,381.5660,A,USA,909.4863,85.4700,7372
111534,86211,16149,20111231,2011,INDL,C,D,STD,594972408,MICROSTRATEGY INC,USD,12,453.8510,A,USA,1168.0146,108.3200,7372
111534,86211,16149,20121231,2012,INDL,C,D,STD,594972408,MICROSTRATEGY INC,USD,12,477.9380,A,USA,1053.6999,93.3800,7372
111534,86211,16149,20131231,2013,INDL,C,D,STD,594972408,MICROSTRATEGY INC,USD,12,585.5140,A,USA,1403.9120,124.2400,7372
111534,86211,16149,20141231,2014,INDL,C,D,STD,594972408,MICROSTRATEGY INC,USD,12,558.7970,A,USA,1836.7440,162.4000,7372
111534,86211,16149,20151231,2015,INDL,C,D,STD,594972408,MICROSTRATEGY INC,USD,12,656.8940,A,USA,2044.0853,179.2900,7372
111537,89279,42549,20101231,2010,INDL,C,D,STD,905400107,UNION BANKSHARES INC,USD,12,454.0850,A,USA,81.0546,18.1900,6020
111537,89279,42549,20111231,2011,INDL,C,D,STD,905400107,UNION BANKSHARES INC,USD,12,552.7510,A,USA,84.8422,19.0400,6020
111537,89279,42549,20121231,2012,INDL,C,D,STD,905400107,UNION BANKSHARES INC,USD,12,577.2560,A,USA,87.0702,19.5400,6020
111537,89279,42549,20131231,2013,INDL,C,D,STD,905400107,UNION BANKSHARES INC,USD,12,585.4430,A,USA,102.5340,23.0000,6020
111537,89279,42549,20141231,2014,INDL,C,D,STD,905400107,UNION BANKSHARES INC,USD,12,624.0630,A,USA,105.8775,23.7500,6020
111537,89279,42549,20151231,2015,INDL,C,D,STD,905400107,UNION BANKSHARES INC,USD,12,628.8790,A,USA,124.3989,27.9109,6020
111581,92821,53102,20101231,2010,INDL,C,D,STD,29089V203,EMERGENT GROUP INC,USD,12,23.3910,I,USA,45.4792,6.5400,8090
111629,87404,17399,20101231,2010,INDL,C,D,STD,226552107,CREXENDO INC,USD,12,51.6440,A,USA,47.9925,4.5000,7370
111629,87404,17399,20111231,2011,INDL,C,D,STD,226552107,CREXENDO INC,USD,12,33.0600,A,USA,29.5907,2.8120,7370
111629,87404,17399,20121231,2012,INDL,C,D,STD,226552107,CREXENDO INC,USD,12,17.5270,A,USA,30.1933,2.8300,7370
111629,87404,17399,20131231,2013,INDL,C,D,STD,226552107,CREXENDO INC,USD,12,9.6070,A,USA,33.0511,3.0600,7370
111629,87404,17399,20141231,2014,INDL,C,D,STD,226552107,CREXENDO INC,USD,12,7.5140,A,USA,23.3349,1.8400,7370
111629,87404,17399,20151231,2015,INDL,C,D,STD,226552107,CREXENDO INC,USD,12,5.6600,A,USA,14.6820,1.1100,7370
111631,93240,53338,20111231,2011,INDL,C,D,STD,25213A107,DEX MEDIA INC,USD,12,3460.2040,A,USA,83.3884,1.6600,7310
111631,93240,53338,20121231,2012,INDL,C,D,STD,25213A107,DEX MEDIA INC,USD,12,2835.4180,A,USA,80.3983,1.5800,7310
111631,13923,54409,20141231,2014,INDL,C,D,STD,25213A107,DEX MEDIA INC,USD,12,1722.0000,A,USA,157.9527,8.9700,7310
111662,86150,16158,20100630,2010,INDL,C,D,STD,075571109,BEBE STORES INC,USD,6,551.8930,A,USA,551.1488,6.4000,2330
111662,86150,16158,20110630,2011,INDL,C,D,STD,075571109,BEBE STORES INC,USD,6,441.1220,A,USA,513.8327,6.1100,2330
111662,86150,16158,20120630,2012,INDL,C,D,STD,075571109,BEBE STORES INC,USD,6,450.4200,A,USA,495.1932,5.8700,2330
111662,86150,16158,20130630,2013,INDL,C,D,STD,075571109,BEBE STORES INC,USD,6,344.8160,A,USA,443.4200,5.6100,2330
111662,86150,16158,20140630,2014,INDL,C,D,STD,075571109,BEBE STORES INC,USD,6,270.3550,A,USA,242.6428,3.0500,2330
111662,86150,16158,20150630,2015,INDL,C,D,STD,075571109,BEBE STORES INC,USD,6,216.4130,A,USA,159.3220,2.0000,2330
111721,87318,17183,20101231,2010,INDL,C,D,STD,268948106,EAGLE BANCORP INC/MD,USD,12,2089.3700,A,USA,284.2710,14.4300,6020
111721,87318,17183,20111231,2011,INDL,C,D,STD,268948106,EAGLE BANCORP INC/MD,USD,12,2831.2550,A,USA,290.1166,14.5400,6020
111721,87318,17183,20121231,2012,INDL,C,D,STD,268948106,EAGLE BANCORP INC/MD,USD,12,3409.4410,A,USA,458.4114,19.9700,6020
111721,87318,17183,20131231,2013,INDL,C,D,STD,268948106,EAGLE BANCORP INC/MD,USD,12,3771.5030,A,USA,792.8882,30.6300,6020
111721,87318,17183,20141231,2014,INDL,C,D,STD,268948106,EAGLE BANCORP INC/MD,USD,12,5247.8800,A,USA,1070.5373,35.5200,6020
111721,87318,17183,20151231,2015,INDL,C,D,STD,268948106,EAGLE BANCORP INC/MD,USD,12,6076.6490,A,USA,1689.1300,50.4700,6020
111779,86157,16163,20101231,2010,INDL,C,D,STD,190897108,COBIZ FINANCIAL INC,USD,12,2395.0880,A,USA,224.2122,6.0800,6020
111779,86157,16163,20111231,2011,INDL,C,D,STD,190897108,COBIZ FINANCIAL INC,USD,12,2423.5040,A,USA,214.0093,5.7700,6020
111779,86157,16163,20121231,2012,INDL,C,D,STD,190897108,COBIZ FINANCIAL INC,USD,12,2653.6410,A,USA,297.2313,7.4700,6020
111779,86157,16163,20131231,2013,INDL,C,D,STD,190897108,COBIZ FINANCIAL INC,USD,12,2800.6910,A,USA,482.8013,11.9600,6020
111779,86157,16163,20141231,2014,INDL,C,D,STD,190897108,COBIZ FINANCIAL INC,USD,12,3062.1660,A,USA,535.3101,13.1300,6020
111779,86157,16163,20151231,2015,INDL,C,D,STD,190897108,COBIZ FINANCIAL INC,USD,12,3351.7670,A,USA,551.8572,13.4200,6020
111819,92919,53141,20101231,2010,INDL,C,D,STD,687380105,ORRSTOWN FINANCIAL SVCS INC,USD,12,1511.7220,A,USA,218.9237,27.4100,6020
111819,92919,53141,20111231,2011,INDL,C,D,STD,687380105,ORRSTOWN FINANCIAL SVCS INC,USD,12,1444.0970,A,USA,66.4538,8.2500,6020
111819,92919,53141,20121231,2012,INDL,C,D,STD,687380105,ORRSTOWN FINANCIAL SVCS INC,USD,12,1232.6680,A,USA,77.8912,9.6400,6020
